GDELT Query,Article Language,Article Country,Article Date Original,Article Title,Article URL,original_language,By_Excel,By_LLM,Filter_Source,Excel_Match,LLM_Classification
worker protest,Serbian,Serbia,20230911T140000Z,Dozens of Former FRA Workers Protest Over Factory Sale Price,https://www.danas.rs/vesti/ekonomija/vise-desetina-bivsih-radnika-fra-protestovalo-nezadovoljni-cenom-po-kojoj-je-prodata-fabrika/,sr,True,False,Excel,Actions: Protest; Actors: Workers,NO
worker protest,Spanish,Venezuela,20230911T153000Z,Inaesin has 726 labour conflicts until August 2023,https://finanzasdigital.com/inaesin-registra-726-conflictos-laborales-hasta-agosto-de-2023/,es,False,True,LLM,,MAYBE
worker protest,Serbian,Serbia,20230911T171500Z,Dozens of FAR Workers Protest Low Factory Sale Price,https://novimagazin.rs/ekonomija/303784-protest-vise-desetina-radnika-far-zbog-niske-cene-prodate-fabrike,sr,True,False,Excel,Actions: Protest; Actors: Workers,NO
worker protest,English,Turkey,20230911T151500Z,"Police beat , detain İzmir greenhouse workers protesting for reinstatement",https://bianet.org/english/labor/283816-police-beat-detain-izmir-greenhouse-workers-protesting-for-reinstatement,en,True,False,Excel,Actions: protest; Actors: workers,NO
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Pakistan,20230911T134500Z,"Thailand food delivery drivers feel pinch as Grab , Line rack up losses",https://dailytimes.com.pk/1131126/thailands-food-delivery-drivers-feel-pinch-as-grab-line-rack-up-losses/,en,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Russian,Russia,20230911T061500Z,Working money,https://iz.ru/1571756/aleksandr-babakov/rabochie-dengi,ru,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Korean,South Korea,20230911T213000Z,[ Plaza ] Food delivery business that raises the crisis,https://www.etoday.co.kr/news/view/2283272,ko,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Russian,Kazakhstan,20230911T044500Z,In Almaty complain about couriers on mopeds: they do not follow the rules and provoke accidents,https://rus.azattyq.org/a/zhiteli-almaty-zhaluyutsya-na-kurerov-na-mopedah-oni-ne-soblyudayut-pravila-i-provotsiruyut-avarii/32586071.html,ru,True,False,Excel,Actions: complain; Actors: couriers,NO
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Turkish,Turkey,20230911T154500Z,Gmen rac workers in fear after attacks,https://www.halkinsesikibris.com/guney-den-haberler/gocmen-isciler-irkci-saldirilarin-ardindan-korku-icerisinde-h205032.html,tr,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Spanish,Argentina,20230911T204500Z,New and surprising changes for Uber and DiDi drivers,https://www.ambito.com/tecnologia/nuevos-y-sorpresivos-cambios-los-conductores-uber-y-didi-n5817950,es,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Italy,20230911T110000Z,WRC Greece : Local hero,https://www.pirelli.com/global/en-ww/race/racingspot/rally/wrc-greece-local-hero-95716/,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230911T013000Z,"Mud , water and the smell of burned oil ... all for a good cause",https://www.kjas.com/news/local_news/article_6807d6cc-5020-11ee-bc21-d3eda21fd39e.html,en,False,True,LLM,,MAYBE
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,,20230911T163000Z,One of the main challenges we face is the shifting regulatory landscape in different jurisdictions in the region,https://www.leadersleague.com/en/news/one-of-the-main-challenges-we-face-is-the-shifting-regulatory-landscape-in-different-jurisdictions-in-the-region,en,False,True,LLM,,MAYBE
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,United States,20230911T233000Z,California fast food workers to get $20 minimum wage under new deal,https://www.turnto23.com/news/state/california-fast-food-workers-to-get-20-minimum-wage-under-new-deal-between-labor-and-the-industry,en,True,False,Excel,Actions: wage; Actors: workers,NO
Bolt,Portuguese,Brazil,20230912T003000Z,Stories of September 7 translate capital of inequalities and broken hopes,https://jornaldebrasilia.com.br/brasilia/historias-do-7-de-setembro-traduzem-capital-de-desigualdades-e-esperancas-desfeitas/,pt,False,True,LLM,,MAYBE
Cabify,Spanish,Spain,20230912T093000Z,(Exclusive from paper press 12 / 9 / 2023) Companies and...,https://www.hispanidad.com/exclusivas-de-la-prensa-de-hoy/exclusivas-prensa-papel-12-9-2023-empresas-familias-atesoran-tercio-emisiones-letras-tesoro-con-23000-millones-euros_12045175_102.html,es,False,True,LLM,,MAYBE
Uber,English,United States,20230912T141500Z,Regulating platform - based work in developing countries : how to balance job opportunities and worker protection ?,https://blogs.worldbank.org/jobs/regulating-platform-based-work-developing-countries-how-balance-job-opportunities-and-workers,en,False,True,LLM,,MAYBE
Uber,English,United States,20230912T231500Z,Tag : Lyft – NBC Los Angeles,https://www.nbclosangeles.com/tag/lyft/,en,False,True,LLM,,MAYBE
Uber,English,United States,20230912T234500Z,Tag : Lyft – NBC 5 Dallas - Fort Worth,https://www.nbcdfw.com/tag/lyft/,en,False,True,LLM,,MAYBE
Uber,English,United States,20230912T231500Z,Tag : Lyft – NBC Connecticut,https://www.nbcconnecticut.com/tag/lyft/,en,False,True,LLM,,MAYBE
Uber,English,Australia,20230912T234500Z,Real mes : Rideshares refusing to drive guide dog users,https://www.canberratimes.com.au/story/8346390/real-mess-rideshares-refusing-to-drive-guide-dog-users/?cs=14329,en,False,True,LLM,,MAYBE
Uber,English,Canada,20230912T221500Z,"Injunction against Riide prevents pick - up , drop - off from Saskatoon airport",https://globalnews.ca/news/9956042/injunction-riide-prevents-pick-up-drop-off-saskatoon-airport/,en,False,True,LLM,,MAYBE
Uber,English,United States,20230912T084500Z,Niki Kelly : Lawsuits over new laws used to be a rarity ; now regular part of the process,https://dailyjournal.net/2023/09/12/niki-kelly-lawsuits-over-new-laws-used-to-be-a-rarity-now-regular-part-of-the-process/,en,False,True,LLM,,MAYBE
Zomato,English,China,20230912T040000Z,"India women gig workers organise with WhatsApp , secret meetings",https://www.eco-business.com/news/indias-women-gig-workers-organise-with-whatsapp-secret-meetings/,en,False,True,LLM,,MAYBE
Yassir,English,,20230912T203000Z,Offer accepted for the resumption of the home delivery service in France,https://www.archyde.com/offer-accepted-for-the-resumption-of-the-home-delivery-service-in-france/,en,False,True,LLM,,MAYBE
GrubHub,English,United States,20230912T014500Z,Grubhub cant shake suit by former driver in landmark labor code fight,https://www.courthousenews.com/grubhub-cant-shake-suit-by-former-driver-in-landmark-labor-code-fight/,en,False,True,LLM,,YES
Carriage,Chinese,China,20230912T064500Z,"In the event of the 12345 government hotline leading the hearing day, the Deputy Secretary of the Party Labour Committee, the Director of the Management Committee, responded to the public's concerns.",http://news.changsha.cn/cslb/html/111874/20230912/152887.shtml,zh,True,False,Excel,Actions: hearing; Actors: Labour,NO
Carriage,English,United States,20230912T234500Z,"Dish , KOCO at impasse | The Journal Record",https://journalrecord.com/2023/09/12/dish-koco-at-impasse/,en,False,True,LLM,,MAYBE
Grab,Thai,Thailand,20230912T120000Z,"Full communication, please.",https://www.dailynews.co.th/news/2711951/,th,False,True,LLM,,MAYBE
Yandex,Russian,Kazakhstan,20230912T211500Z,How platform employment will be regulated,https://kazpravda.kz/n/kak-budet-regulirovatsya-platformennaya-zanyatost/,ru,False,True,LLM,,MAYBE
gig economy,English,United States,20230912T083000Z,Australia Fair Work Legislation Amendment Further Protects Australian Workers,https://www.natlawreview.com/article/more-just-loopholes-significant-changes-proposed-under-federal-government-s-third,en,False,True,LLM,,MAYBE
gig work,English,,20230912T144500Z,My time with Rails is up,https://solnic.codes/2016/05/22/my-time-with-rails-is-up/,en,False,True,LLM,,MAYBE
gig work,English,United States,20230912T024500Z,CA Bill Raises Hourly Wage to $20 but There a Catch,https://redstate.com/mdempsey/2023/09/11/ca-bill-raises-hourly-wage-to-20-but-theres-a-catch-n2163698,en,False,True,LLM,,MAYBE
platform labour,Norwegian,Norway,20230912T141500Z,"Local Policy , Election 2023 | There is no good reason for the negotiations, which start already tonight, to draw in the long run",https://www.ranablad.no/det-finnes-ingen-god-grunn-til-at-forhandlingene-som-starter-allerede-i-kveld-skal-trekke-i-langdrag/o/5-42-1209100,nb,False,True,LLM,,MAYBE
platform labour,English,,20230912T124500Z,Britain Labour party would repeal strike laws in first 100 days in power,https://www.marketscreener.com/news/latest/Britain-s-Labour-party-would-repeal-strike-laws-in-first-100-days-in-power--44823505/,en,True,False,Excel,Actions: strike; Actors: Labour,NO
platform labour,English,Australia,20230912T083000Z,"FWC books in hearing date for Chevron , union blow - up | news . com . au Australia leading news site",https://www.news.com.au/finance/economy/australian-economy/fwc-sets-intractable-bargaining-declaration-hearing-for-september-22/news-story/7bd805241a5942631cbbab69787a971b,en,True,False,Excel,Actions: hearing; Actors: union,NO
platform labour,English,United Kingdom,20230912T164500Z,Editorial : Labour offer to trade unions remains utterly inadequate,https://morningstaronline.co.uk/article/e/labours-offer-trade-unions-remains-utterly-inadequate,en,False,True,LLM,,MAYBE
platform labour,English,China,20230912T054500Z,Nike faces calls to pay garment workers ahead of shareholder meeting,https://insideretail.asia/2023/09/12/nike-faces-calls-to-pay-garment-workers-ahead-of-shareholder-meeting/,en,True,False,Excel,Actions: pay; Actors: workers,NO
platform workers,Chinese,China,20230912T063000Z,Love and Breakthrough: A tour of Asian payroll for employees at 361° _ Chinanet,https://m.tech.china.com/redian/2023/0912/092023_1406580.html,zh,True,False,Excel,Actions: pay; Actors: employees,NO
platform workers,Vietnamese,Vietnam,20230912T050000Z,The Power of Unity,https://antv.gov.vn/chinh-tri-2/suc-manh-cua-su-dong-long-1948C2355.html,vi,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230912T020000Z,"Heinnam Trade Union: To address the plight of workers, to pool their efforts to advance.",https://www.workercn.cn/c/2023-09-12/7978106.shtml,zh,False,True,LLM,,MAYBE
platform workers,English,Vietnam,20230912T030000Z,7 year job itch – Talk Vietnam,https://www.talkvietnam.com/tag/7-year-job-itch/,en,False,True,LLM,,MAYBE
food delivery,Spanish,Spain,20230912T063000Z,Emotion and intensity in Barruecopard,https://www.lagacetadesalamanca.es/provincia/emocion-intensidad-barruecopardo-20230911050000-nt.html,es,False,True,LLM,,MAYBE
grocery delivery,English,Philippines,20230912T093000Z,Police probe holdup at delivery service,https://www.sunstar.com.ph/article/1972482/davao/local-news/police-probe-holdup-at-delivery-service,en,False,True,LLM,,MAYBE
worker protest,Spanish,Peru,20230912T021500Z,Puno civil construction workers demand compliance with wage agreements,https://pachamamaradio.org/trabajadores-de-la-construccion-civil-de-puno-exigen-cumplimiento-de-acuerdos-salariales/,es,True,False,Excel,"Actions: demand, wage; Actors: workers",NO
worker protest,Spanish,Mexico,20230912T181500Z,"More than 5,000 workers signed their IMSS membership - Welfare",https://www.uniradioinforma.com/salud/mas-5-mil-trabajadores-firmaron-su-incorporacion-imss-bienestar-n694748,es,False,True,LLM,,MAYBE
worker protest,English,United States,20230912T030000Z,"After successful unionization efforts , TCGunion - CWA looks to reshape working conditions",https://dailyorange.com/2023/09/after-successful-unionization-efforts-tcgunion-cwa-reshape-working-conditions/,en,True,False,Excel,Actions: working conditions; Actors: union,NO
worker protest,English,United States,20230912T224500Z,State workers rally for new contract outside  employee appreciation  event in Augusta,https://www.centralmaine.com/2023/09/12/state-workers-rally-for-new-contract-outside-employee-appreciation-event-in-augusta/,en,True,False,Excel,Actions: rally; Actors: workers,NO
worker protest,English,United States,20230912T013000Z,Hot on the Job : How Should New York Protect Workers From Heat ?,https://citylimits.org/2023/09/11/hot-on-the-job-how-should-new-york-protect-workers-from-heat/,en,False,True,LLM,,MAYBE
worker protest,English,United States,20230912T220000Z,4 Ongoing Strikes in the U . S . Right Now,https://investorplace.com/2023/09/4-ongoing-strikes-in-the-u-s-right-now/,en,False,True,LLM,,MAYBE
worker protest,Spanish,Colombia,20230912T011500Z,"Labour reform: small entrepreneurs call for a renegotiation of the new reality of employability, with flexible and non-exclusive hours",https://www.semana.com/economia/macroeconomia/articulo/reforma-laboral-pequenos-empresarios-piden-que-se-reconozca-la-nueva-realidad-de-la-empleabilidad-con-horario-flexible-y-no-exclusividad/202331/,es,False,True,LLM,,MAYBE
worker protest,English,United States,20230912T021500Z,Workers Struggles : The Americas,https://www.wsws.org/en/articles/2023/09/12/epoc-s12.html,en,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Thai,Thailand,20230912T093000Z,A lot of protest!,https://www.thaipbs.or.th/news/content/331549,th,False,True,LLM,,MAYBE
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Vietnamese,Vietnam,20230912T024500Z,Legitimate Expectations,https://baophapluat.vn/ky-vong-chinh-dang-post487773.html,vi,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230912T053000Z,I've got a problem with Beijing.,https://boxun.com/archives/298648,zh,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230912T053000Z,The Dangerous Demand for Child Labor,https://www.governing.com/assessments/the-dangerous-demand-for-child-labor,en,True,False,Excel,Actions: Demand; Actors: Labor,NO
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Portuguese,Brazil,20230912T203000Z,Motoboys press for best agreement with application companies • PortalR3 • Creating Reviews,https://www.portalr3.com.br/2023/09/motoboys-pressionam-por-melhor-acordo-com-empresas-de-aplicativo/,pt,False,True,LLM,,YES
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Portuguese,Brazil,20230912T183000Z,Motoboys press for best agreement with application companies - 12 / 09 / 2023 - News,http://www.tribunadonorte.com.br/noticia/motoboys-pressionam-por-melhor-acordo-com-empresas-de-aplicativo/571863,pt,False,True,LLM,,YES
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Serbian,Serbia,20230912T081500Z,eKapija | Growing Number of Delivery Workers in Serbia Without Employment Contracts – No Sick Leave or Time Off Rights,https://www.ekapija.com/news/4370229/u-srbiji-sve-vise-dostavljaca-sa-ugovorima-van-radnog-odnosa-nemaju-pravo,sr,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230912T194500Z,Open Opportunity Board : dlivrd Expands Access for Independent Driver ...,https://www.pr-inside.com/open-opportunity-board-dlivrd-expands-access-for-independent-driver-r4941694.htm,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230912T173000Z,What a Smile is Worth – The Promise,https://ilovethepromise.com/blog/what-a-smile-is-worth/,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Australia,20230912T083000Z,On Track Driver Support Anthony Ellis talks driver safety | Bay Post - Moruya Examiner,https://www.batemansbaypost.com.au/story/8346317/lets-make-sure-were-safe-bay-driving-instructor/?cs=229,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Australia,20230912T083000Z,On Track Driver Support Anthony Ellis talks driver safety | Narooma News,https://www.naroomanewsonline.com.au/story/8346617/on-track-driver-support-lets-make-sure-were-safe/?cs=1489,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Portuguese,Brazil,20230912T161500Z,PGR contradicts Moraes and defends employment bond of application driver,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2023/09/12/pgr-contraria-moraes-e-defende-vinculo-empregaticio-de-motorista-de-aplicativo.htm,pt,False,True,LLM,,YES
Big Basket,English,India,20230912T051500Z,"PhonePe faces its toughest challenge yet , despite its right to play approach",https://www.moneycontrol.com/news/business/markets/phonepe-faces-its-toughest-challenge-yet-despite-its-right-to-play-approach-11351801.html,en,False,True,LLM,,MAYBE
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,United States,20230912T011500Z,"California $20 minimum wage for fast food workers , explained",https://www.abc10.com/article/news/local/california/california-fast-food-workers-20-minimum-wage/103-52a1b0b2-d3e0-4074-81f3-5405c55f2a64,en,True,False,Excel,Actions: wage; Actors: workers,NO
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),English,Pakistan,20230912T160000Z,"Inflation , Taxes And Protests : Challenging First Year For Kenyas Ruto",https://www.urdupoint.com/en/world/inflation-taxes-and-protests-challenging-fi-1748546.html,en,False,True,LLM,,MAYBE
Bolt,English,United States,20230913T053000Z,Listen : 911 Call over Biden Energy Secretary Staff Blocking EV Charger,https://www.breitbart.com:443/politics/2023/09/12/listen-911-biden-energy-secretary-granholm-staff-blocking-ev-charger/,en,True,False,Excel,Actions: Block; Actors: Staff,NO
Cabify,Spanish,Argentina,20230913T011500Z,The Rappi Pibe and the Kingdom of Milei - 124; How do workers think and live whose activity today is synonymous with maximum precariation?,https://www.pagina12.com.ar/587555-el-pibe-rappi-y-el-reino-de-milei,es,False,True,LLM,,MAYBE
Cabify,Spanish,Argentina,20230913T224500Z,Uber and Cabify drivers protest in the micromarket and demand that Jaldo receive them as he did with taxi drivers,https://www.contextotucuman.com/nota/306447/choferes-de-uber-y-de-cabify-protestan-en-el-microcentro-y-reclaman-que-jaldo-los-reciba-como-hizo-con-los-taxistas.html,es,True,False,Excel,"Actions: demand, protest; Actors: drivers",NO
Cabify,Spanish,Argentina,20230913T214500Z,Ramiro Marra made the first meeting with successful app militants,https://eleconomista.com.ar/politica/ramiro-marra-realizo-primer-encuentro-militantes-apps-delivery-n66226,es,False,True,LLM,,MAYBE
Uber,English,United Kingdom,20230913T150000Z,Taxi drivers for Veezu  could be entitled to compensation,https://www.sthelensstar.co.uk/news/23784980.taxi-drivers-veezu-could-entitled-compensation/,en,False,True,LLM,,MAYBE
Uber,English,United Kingdom,20230913T234500Z,Drivers and app delivery people do not reach a consensus with companies to regulate the service job,https://www.bobfm.co.uk/drivers-and-app-delivery-people-do-not-reach-a-consensus-with-companies-to-regulate-the-service-job/,en,False,True,LLM,,YES
Uber,English,United States,20230913T150000Z,Tag : Lyft – NBC Bay Area,https://www.nbcbayarea.com/tag/lyft/,en,False,True,LLM,,MAYBE
Uber,English,Syria,20230913T060000Z,Testimony to the Senate Subcommittee on Investigations,https://www.hrw.org/news/2023/09/13/testimony-senate-subcommittee-investigations,en,False,True,LLM,,MAYBE
Uber,English,Canada,20230913T150000Z,"Saskatoon airport bans Riide cabs over licensing , payment dispute",https://www.ckom.com/2023/09/13/saskatoon-airport-bans-riide-cabs-over-licensing-payment-dispute/,en,False,True,LLM,,MAYBE
Little Cab,English,United States,20230913T044500Z,The Betrayal,https://newswithviews.com/the-betrayal/,en,False,True,LLM,,MAYBE
Little Cab,English,Nigeria,20230913T014500Z,"Subsidy : NLC threatens indefinite strike , gives one week ultimatum – Opinion Nigeria",https://www.opinionnigeria.com/subsidy-nlc-threatens-indefinite-strike-gives-one-week-ultimatum/,en,False,True,LLM,,MAYBE
Little Cab,English,Nigeria,20230913T003000Z,"Post - subsidy talks : Labour threatens indefinite strike , gives one week ultimatum",https://punchng.com/post-subsidy-talks-labour-threatens-indefinite-strike-gives-one-week-ultimatum/,en,True,False,Excel,Actions: strike; Actors: Labour,NO
Lyft,English,United States,20230913T193000Z,IN BLANKSTARE NEWS : A ride share with extra care ...   | Real 95 . 9,https://real959.iheart.com/featured/t-roy/content/2023-09-13-in-blankstare-news-a-ride-share-with-extra-care-/,en,False,True,LLM,,MAYBE
Lyft,English,United States,20230913T171500Z,IN BLANKSTARE NEWS : A ride share with extra care ...   | The Beat Columbia,https://thebeatcolumbia.iheart.com/featured/t-roy/content/2023-09-13-in-blankstare-news-a-ride-share-with-extra-care-/,en,False,True,LLM,,MAYBE
Lyft,English,United States,20230913T201500Z,IN BLANKSTARE NEWS : A ride share with extra care ...   | The Z92 . 3,https://kiiz.iheart.com/featured/t-roy/content/2023-09-13-in-blankstare-news-a-ride-share-with-extra-care-/,en,False,True,LLM,,MAYBE
Lyft,English,United States,20230913T201500Z,IN BLANKSTARE NEWS : A ride share with extra care ...   | Power 99,https://power99.iheart.com/featured/t-roy/content/2023-09-13-in-blankstare-news-a-ride-share-with-extra-care-/,en,False,True,LLM,,MAYBE
Yandex,Russian,Russia,20230913T234500Z,WEF - 2023 : bright future of DV - business under heavy rock DV - streets,https://primamedia.ru/news/1583397/,ru,False,True,LLM,,MAYBE
Delivery Club,English,United Kingdom,20230913T201500Z,This is what plutocracy looks like,https://www.newstatesman.com/ideas/2023/09/tim-gurner-what-plutocracy-looks-like,en,False,True,LLM,,MAYBE
Delivery Club,Russian,Belarus,20230913T133000Z,Outcast even at a meeting of two outcasts,https://charter97.org/ru/news/2023/9/13/563607/,ru,False,True,LLM,,MAYBE
gig economy,English,United Kingdom,20230913T004500Z,Amazon effect : can Labor industrial relations reforms protect workers in the gig economy ? | Industrial relations,https://www.theguardian.com/australia-news/2023/sep/13/amazon-effect-can-labors-industrial-relations-reforms-protect-workers-in-the-gig-economy,en,True,False,Excel,"Actions: trial; Actors: Labor, workers",NO
gig economy,English,United Kingdom,20230913T021500Z,Rayner says Labour will overturn anti - strikes law  within 100 day - Workers Revolutionary Party,https://wrp.org.uk/news/rayner-says-labour-will-overturn-anti-strikes-law-within-100-days/,en,True,False,Excel,"Actions: strike; Actors: Labour, Workers",NO
platform labour,English,Jordan,20230913T141500Z,A time for social justice,http://www.ilo.org/global/about-the-ilo/how-the-ilo-works/ilo-director-general/statements-and-speeches/WCMS_893806/lang--en/,en,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230913T033000Z,The Sichuan Union promotes the integration of new forms of employment - trade unions,https://www.workercn.cn/c/2023-09-13/7980002.shtml,zh,False,True,LLM,,MAYBE
platform workers,Spanish,Colombia,20230913T213000Z,Rappi and union agree to improve delivery conditions -,https://www.cronicadelquindio.com/noticias/colombia/historico-acuerdo-de-rappi-con-sus-trabajadores-el-proposito-es-mejorar-las-condiciones-de-los-repartidores,es,False,True,LLM,,YES
platform workers,Spanish,Colombia,20230913T211500Z,This is what Rappi and union agreed to to improve home work,https://www.eluniversal.com.co/colombia/esto-es-lo-acordado-por-rappi-y-sindicato-para-mejorar-el-trabajo-domiciliarios-EH8999699,es,False,True,LLM,,MAYBE
platform workers,Spanish,Colombia,20230913T203000Z,Rappi and a union agree to improve working conditions,https://www.elheraldo.co/economia/rappi-y-un-sindicato-llegan-acuerdo-para-mejorar-condiciones-laborales-1033077,es,True,False,Excel,Actions: working conditions; Actors: union,NO
platform workers,Spanish,Colombia,20230913T231500Z,Rappi and union agree to improve delivery conditions,https://www.lapatria.com/nacional/rappi-y-sindicato-llegan-acuerdo-para-mejorar-condiciones-de-repartidores,es,False,True,LLM,,YES
platform workers,Spanish,Germany,20230913T214500Z,Colombia: Trade union and multilatina Rappi agree improvements - DW - 13 / 09 / 2023,https://www.dw.com/es/colombia-gobierto-facilita-acuerdo-con-rappi-la-mayor-app-de-env%C3%ADos-de-am%C3%A9rica-latina/a-66805125,es,False,True,LLM,,MAYBE
platform workers,English,Vietnam,20230913T141500Z,Suppliers in amazon – Talk Vietnam,https://www.talkvietnam.com/tag/suppliers-in-amazon/,en,False,True,LLM,,MAYBE
platform workers,Chinese,,20230913T024500Z,Os / Andre / Phone App,http://www.radyokabayan.com/pcsoft/achfc.html,zh,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230913T073000Z,Legal aid lawyers charge? Who can apply? Eight questions about focused legal assistance for workers - entitlements,https://www.workercn.cn/c/2023-09-13/7979799.shtml,zh,False,True,LLM,,MAYBE
food delivery,Portuguese,Brazil,20230913T201500Z,Newspaper Correio ,https://www.correio24horas.com.br/minha-bahia/1-predio-da-bahia-edificio-oceania-celebra-80-anos-com-festa-de-gala-nesta-sexta-0923,pt,False,True,LLM,,MAYBE
food delivery,Spanish,Mexico,20230913T041500Z,The Capital - 124; Reynosa The Coming Battle,https://www.lacapital.com.mx/laopinion/28487-Reynosa_La_batalla_que_viene,es,False,True,LLM,,MAYBE
food delivery,English,Israel,20230913T030000Z,"Grapevine September 13 , 2023 : President of all",https://www.jpost.com/israel-news/article-758710,en,False,True,LLM,,MAYBE
food delivery,Portuguese,Brazil,20230913T094500Z,Diario Popular / Corrido Stick / Always alert to solidarity,https://diariopopular.com.br/blog/espeto_corrido/sempre_alerta_para_a_solidariedade.543001,pt,False,True,LLM,,MAYBE
food delivery,Spanish,Colombia,20230913T071500Z,This would work for workers' food bonus,https://www.noticiasrcn.com/colombia/asi-funcionaria-bono-de-alimentacion-para-trabajadores-453644,es,False,True,LLM,,MAYBE
food delivery,Russian,Azerbaijan,20230913T114500Z,"KOBIA, AQTA and entrepreneurs discussed problems in the courier delivery market of food products",https://interfax.az/view/899671,ru,False,True,LLM,,MAYBE
food delivery,Korean,,20230913T211500Z,Food also clothes on the day of delivery ... Hot logistics competition [ trend ],https://inews24.com/view/1632716,ko,False,True,LLM,,MAYBE
worker protest,Spanish,Argentina,20230913T034500Z,Protest on Avenida del Trabajador this Wednesday by workers of Cerámica Neuquén,https://www.rionegro.com.ar/sociedad/protesta-en-avenida-del-trabajador-este-miercoles-por-trabajadores-de-ceramica-neuquen-3138411/,es,True,False,Excel,Actions: Protest; Actors: workers,NO
worker protest,Spanish,Argentina,20230913T141500Z,Neuquén and a transit chaos: three marches for Wednesday,https://www.rionegro.com.ar/gremios/neuquen-y-un-caos-de-transito-tres-marchas-para-el-miercoles-3138608/,es,False,True,LLM,,MAYBE
worker protest,English,United States,20230913T184500Z,Uinta County Herald | Let celebrate Wyoming recent union wins,https://uintacountyherald.com/article/lets-celebrate-wyomings-recent-union-wins,en,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230913T021500Z,This is the first province in the country to fight workers.,https://www.sohu.com/a/720036478_100024718?scm=1103.plate:218:0.0.1_3_1023925491221991424.0,zh,False,True,LLM,,MAYBE
Grab  (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Vietnamese,Vietnam,20230913T124500Z,"Going Far, Going Together?",https://doanhnhansaigon.vn/di-xa-di-cung-nhau-305149.html,vi,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Barbados,20230913T041500Z,# BTSpeakingOut - Time to rein in cost - Barbados Today,https://barbadostoday.bb/2023/09/12/btspeakingout-time-to-rein-in-cost/,en,False,True,LLM,,MAYBE
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Portuguese,Brazil,20230913T040000Z,Motoboys press for best deal with apps,https://imirante.com/noticias/brasil/2023/09/12/motoboys-pressionam-por-melhor-acordo-com-empresas-de-aplicativo,pt,False,True,LLM,,MAYBE
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Portuguese,Brazil,20230913T043000Z,App delivery reject business proposal,https://www.jornaldeuberaba.com.br/noticia/64664/entregadores-por-aplicativo-rejeitam-proposta-de-empresas,pt,False,True,LLM,,MAYBE
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Portuguese,Brazil,20230913T124500Z,App-by-app deliverers reject business proposal ,https://odia.ig.com.br/brasil/2023/09/6707010-entregadores-por-aplicativo-rejeitam-proposta-de-empresas.html,pt,False,True,LLM,,MAYBE
